N,topology,strategy_names,V,C,gamma,gamma_label,noise_p,status,advantage,q_is_nash,symmetric,q_payoff_per_player,classical_ne_payoff,advantage_vector,q_payoff_vector,strategy_mode,strategy_params,strategy_nash_gap,strategy_is_nash,message
3,fully-connected,"D,H,Q",4.0,3.0,0.0,0π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,fully-connected,"D,H,Q",4.0,3.0,0.3141592653589793,0.1π,0.0,ok,1.0000000000000007,False,True,1.333333333333334,0.3333333333333333,"[1.0000000000000007, 1.0000000000000007, 1.0000000000000007]","[1.333333333333334, 1.333333333333334, 1.333333333333334]",fixed,,,,
3,fully-connected,"D,H,Q",4.0,3.0,0.6283185307179586,0.2π,0.0,ok,0.9999999999999994,False,True,1.3333333333333326,0.33333333333333315,"[0.9999999999999994, 0.9999999999999994, 0.9999999999999994]","[1.3333333333333326, 1.3333333333333326, 1.3333333333333326]",fixed,,,,
3,fully-connected,"D,H,Q",4.0,3.0,0.9424777960769379,0.3π,0.0,ok,1.0000000000000004,True,True,1.3333333333333337,0.3333333333333333,"[1.0000000000000004, 1.0000000000000004, 1.0000000000000004]","[1.3333333333333337, 1.3333333333333337, 1.3333333333333337]",fixed,,,,
3,fully-connected,"D,H,Q",4.0,3.0,1.2566370614359172,0.4π,0.0,ok,1.0,True,True,1.3333333333333333,0.3333333333333333,"[1.0000000000000002, 1.0000000000000002, 1.0000000000000002]","[1.3333333333333335, 1.3333333333333335, 1.3333333333333335]",fixed,,,,
3,fully-connected,"D,H,Q",4.0,3.0,1.5707963267948966,0.5π,0.0,ok,1.0000000000000007,True,True,1.333333333333334,0.3333333333333333,"[1.0000000000000007, 1.0000000000000007, 1.0000000000000007]","[1.333333333333334, 1.333333333333334, 1.333333333333334]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,0.0,0π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,0.3141592653589793,0.1π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,0.6283185307179586,0.2π,0.0,ok,1.0,False,True,1.3333333333333333,0.33333333333333326,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,0.9424777960769379,0.3π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,1.2566370614359172,0.4π,0.0,ok,1.0,True,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,0.5π,0.0,ok,1.0,True,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,0.0,0π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,0.3141592653589793,0.1π,0.0,ok,1.0000000000000007,False,True,1.333333333333334,0.3333333333333333,"[1.0000000000000007, 1.0000000000000007, 1.0000000000000007]","[1.333333333333334, 1.333333333333334, 1.333333333333334]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,0.6283185307179586,0.2π,0.0,ok,0.9999999999999994,False,True,1.3333333333333326,0.33333333333333315,"[0.9999999999999994, 0.9999999999999994, 0.9999999999999994]","[1.3333333333333326, 1.3333333333333326, 1.3333333333333326]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,0.9424777960769379,0.3π,0.0,ok,1.0000000000000004,True,True,1.3333333333333337,0.3333333333333333,"[1.0000000000000004, 1.0000000000000004, 1.0000000000000004]","[1.3333333333333337, 1.3333333333333337, 1.3333333333333337]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,1.2566370614359172,0.4π,0.0,ok,1.0,True,True,1.3333333333333333,0.3333333333333333,"[1.0000000000000002, 1.0000000000000002, 1.0000000000000002]","[1.3333333333333335, 1.3333333333333335, 1.3333333333333335]",fixed,,,,
3,ring,"D,H,Q",4.0,3.0,1.5707963267948966,0.5π,0.0,ok,1.0000000000000007,True,True,1.333333333333334,0.3333333333333333,"[1.0000000000000007, 1.0000000000000007, 1.0000000000000007]","[1.333333333333334, 1.333333333333334, 1.333333333333334]",fixed,,,,
3,star,"D,H,Q",4.0,3.0,0.0,0π,0.0,ok,1.0,False,True,1.3333333333333333,0.3333333333333333,"[1.0, 1.0, 1.0]","[1.3333333333333333, 1.3333333333333333, 1.3333333333333333]",fixed,,,,
3,star,"D,H,Q",4.0,3.0,0.3141592653589793,0.1π,0.0,ok,1.0,False,False,1.3333333333333333,0.3333333333333333,"[1.0885953458519009, 0.9557023270740495, 0.9557023270740495]","[1.4219286791852341, 1.2890356604073827, 1.2890356604073827]",fixed,,,,
3,star,"D,H,Q",4.0,3.0,0.6283185307179586,0.2π,0.0,ok,0.9999999999999997,False,False,1.3333333333333328,0.33333333333333315,"[1.2528178107421706, 0.8735910946289142, 0.8735910946289142]","[1.5861511440755038, 1.2069244279622473, 1.2069244279622473]",fixed,,,,
