N,topology,strategy_names,V,C,gamma,gamma_label,noise_p,status,advantage,q_is_nash,symmetric,q_payoff_per_player,classical_ne_payoff,advantage_vector,q_payoff_vector,strategy_mode,strategy_params,strategy_nash_gap,strategy_is_nash,message
4,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.045,ok,0.004157908181428027,False,False,0.8389171773916002,0.8347592692101722,"[0.04979437829696676, 0.03989260994805266, -0.041419008387942546, -0.031636347131364984]","[0.8026651102551415, 0.8094209980149514, 0.8668999700198653, 0.8766826312764426]",fixed,,,,
4,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.05,ok,0.00430411299004807,False,False,0.8601446551304734,0.8558405421404254,"[0.04901252208213591, 0.0397926519023345, -0.04035794495589551, -0.031230777068383064]","[0.8270217219888559, 0.8330613926657885, 0.8856841689898683, 0.8948113368773807]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.0,ok,0.6000000000000001,False,True,0.8,0.2,"[0.6000000000000001, 0.6000000000000001, 0.6000000000000001, 0.6000000000000001, 0.6000000000000001]","[0.8, 0.8, 0.8, 0.8, 0.8]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.005,ok,0.49972428552355563,False,False,0.7828892799187169,0.2831649943951613,"[0.5137122355692882, 0.5137122355692882, 0.5021070439108327, 0.49038091574855003, 0.47870899681981904]","[0.7854985409636285, 0.7854985409636285, 0.7780142182572386, 0.7765304360399473, 0.7889046633691419]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.01,ok,-0.019474030073630133,False,False,0.7699439160326584,0.7894179461062886,"[-0.12636122863036436, 0.43951278595875565, -0.1324774875096002, -0.1409725903932768, -0.13707162979366572]","[0.7739289287439352, 0.7739289287439349, 0.7611961333132728, 0.7592490932701876, 0.7814164960919612]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.015,ok,-0.025673305578392425,False,False,0.7603634581173178,0.7860367636957102,"[-0.08328973855961697, -0.08328973855961719, 0.2990753643308065, -0.1337502398720014, -0.1271121752315333]","[0.7648265099554538, 0.7648265099554536, 0.748603260899212, 0.7468980102613845, 0.7766629995150849]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.02,ok,-0.0299726757928811,False,False,0.7534859295376426,0.7834586053305237,"[-0.059090098125568424, -0.059090098125568424, 0.19172280246103568, -0.11606733836101646, -0.10733864681328853]","[0.7577917470647448, 0.7577917470647447, 0.7394477591946349, 0.7384470122871195, 0.7739513820769686]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.025,ok,-0.03280608916847039,False,False,0.7487653316613393,0.7815714208298097,"[-0.04007985774664846, -0.040079857746648795, 0.10616557167344531, -0.10035021970158109, -0.08968608232091846]","[0.752481957192587, 0.7524819571925869, 0.7330724303039032, 0.7330551796394227, 0.7727351339781968]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.03,ok,-0.03447228569515226,False,False,0.7457526410346151,0.7802249267297674,"[-0.02528615782829724, -0.02528615782829713, 0.03868730288950739, -0.0864444409060483, -0.07403197480262547]","[0.7486039854774479, 0.748603985477448, 0.7289303215039467, 0.7300385293166047, 0.7725863833976285]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.035,ok,-0.03521826050578769,False,False,0.7440797767973134,0.7792980373031011,"[-0.013904289146579596, -0.013904289146579596, -0.0138476839582371, -0.07419448810670859, -0.06024055217083368]","[0.745907724670355, 0.745907724670355, 0.7265673993116827, 0.7288429460593919, 0.7731730892747822]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.04,ok,-0.03524751186668518,False,False,0.7434460914193842,0.7786936032860694,"[-0.0052702582941264176, -0.0052702582941263065, -0.054080338701474884, -0.06344764295638494, -0.04816906108731278]","[0.7441803979721554, 0.7441803979721554, 0.7256078449584014, 0.7290215432220943, 0.7742402729721147]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.045,ok,-0.03472704429525475,False,False,0.7436070028486157,0.7783340471438704,"[0.0011623688643728203, 0.0011623688643731533, -0.08423059716499215, -0.05405676089971323, -0.03767260114031512]","[0.7432415277619577, 0.743241527761958, 0.7257415847911582, 0.7302157575137328, 0.7755946164142714]",fixed,,,,
5,ghz,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.05,ok,-0.0337933067168642,False,False,0.7443644420091691,0.7781577487260333,"[0.005841987942870608, 0.005841987942870719, -0.1061605453812503, -0.04588218641018382, -0.028607777678628543]","[0.742938518616675, 0.7429385186166751, 0.7267137249034865, 0.7321395871723082, 0.7770918607367002]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.0,ok,0.30000000000000004,False,True,0.8,0.5,"[0.29999999999999993, 0.30000000000000016, 0.30000000000000004, 0.30000000000000004, 0.29999999999999993]","[0.8, 0.8000000000000003, 0.8, 0.8, 0.8]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.005,ok,0.0011827932102579375,False,False,0.781497987775753,0.780315194565495,"[0.010853327528432488, 0.010914895175326067, 0.010255633487079474, 0.005110082547173045, -0.03121997268672161]","[0.7871273142339895, 0.787336060234976, 0.7867024858036431, 0.7824911268150284, 0.7638329517911279]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.01,ok,1.0607061926570793e-05,False,False,0.7812549336352486,0.781244326573322,"[0.00027968336521921877, 0.0002871388053066193, 0.0002742388738590229, 0.0001976006358870297, -0.0009856263706383706]","[0.781395098438892, 0.7814003224680295, 0.781391194248972, 0.7813306905575967, 0.7807573624627528]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.015,ok,2.7262186608201233e-07,False,False,0.7812501189243329,0.7812498463024669,"[7.908056280370168e-06, 8.123553807970474e-06, 7.80163918989718e-06, 5.1981200432926755e-06, -2.766825999123146e-05]","[0.7812540119412342, 0.7812541372826144, 0.7812539496395002, 0.7812523955431341, 0.7812361002151815]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.02,ok,6.824644516179035e-09,False,True,0.7812500031252773,0.7812499963006327,"[2.3490504219569885e-07, 2.407232172485507e-07, 2.323250826163914e-07, 1.3836666845623569e-07, -8.121967872698477e-07]","[0.7812501180202533, 0.7812501211045021, 0.781250116650254, 0.7812500666087044, 0.7812495932426728]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.025,ok,1.5337509040591613e-10,False,True,0.7812500000876306,0.7812499999342555,"[7.301102167289741e-09, 7.463407225571927e-09, 7.228567633354999e-09, 3.6597549435413157e-09, -2.4885957072839915e-08]","[0.7812500036186383, 0.7812500036955174, 0.7812500035841428, 0.7812500018898259, 0.7812499876500282]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.03,ok,-1.9642620863180582e-11,True,True,0.7812500000025138,0.7812500000221564,"[1.2952305894486926e-11, 1.8145263069868633e-11, 1.0537681838229673e-11, -1.4405732162714457e-10, 4.208966508656431e-12]","[0.7812500001154488, 0.7812500001174179, 0.7812500001145185, 0.7812500000556544, 0.781249999609529]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.035,ok,-6.281641873329136e-13,True,True,0.781250000000128,0.7812500000007562,"[-2.325917236589703e-13, -1.1535217225855376e-13, -2.915445662665661e-13, -4.998335079164917e-12, 2.4963364708696645e-12]","[0.7812500000040024, 0.7812500000040576, 0.7812500000039746, 0.7812500000017567, 0.7812499999868482]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.04,ok,-1.8096635301390052e-14,True,True,0.7812499999998975,0.7812499999999156,"[-8.182343691487404e-14, -8.038014698286133e-14, -8.248957072964913e-14, -1.659783421814609e-13, 3.2018832030189515e-13]","[0.7812500000000538, 0.7812500000000558, 0.781250000000053, 0.7812499999999479, 0.7812499999993767]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.045,ok,-2.886579864025407e-15,True,True,0.7812500000000016,0.7812500000000044,"[2.3203661214665772e-14, 2.353672812205332e-14, 2.3092638912203256e-14, -4.440892098500626e-16, -8.348877145181177e-14]","[0.7812500000000102, 0.7812500000000102, 0.78125000000001, 0.7812500000000031, 0.7812499999999744]",fixed,,,,
5,w,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.05,ok,-1.3322676295501878e-15,True,True,0.7812500000000757,0.781250000000077,"[-2.6645352591003757e-15, -2.55351295663786e-15, -2.6645352591003757e-15, -1.2212453270876722e-15, 2.9976021664879227e-15]","[0.7812500000000764, 0.7812500000000764, 0.7812500000000763, 0.7812500000000757, 0.781250000000074]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.0,ok,0.600000000000001,False,True,0.8000000000000009,0.2,"[0.600000000000001, 0.6000000000000008, 0.600000000000001, 0.600000000000001, 0.600000000000001]","[0.800000000000001, 0.8000000000000008, 0.8000000000000009, 0.8000000000000009, 0.8000000000000009]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.005,ok,0.472397720976952,False,False,0.7962207423790508,0.32382302140209884,"[0.49726424029412797, 0.4869164766704449, 0.4729168179483464, 0.45281567926825905, 0.452075390703582]","[0.7995062467498386, 0.7986013414775601, 0.795941538163095, 0.7937588680270308, 0.7932957174777301]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.01,ok,0.37232412841064544,False,False,0.7932436052775467,0.42091947686690123,"[0.41539520499134364, 0.39811417327808885, 0.3737906046958141, 0.3379675393509718, 0.33635311973700893]","[0.7987730266749616, 0.7972988558845922, 0.7928370624780537, 0.7890152406965167, 0.7882938406536091]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.015,ok,0.29380387167883326,False,False,0.7908926911144416,0.49708881943560834,"[0.3496530867578296, 0.3280595832632214, 0.2964224797084706, 0.24867149021956791, 0.24621271844507664]","[0.7978738568459913, 0.7960725760915509, 0.7904624380720023, 0.7854480163773636, 0.7846065681852996]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.02,ok,0.2321584729350621,False,False,0.7890312927542393,0.5568728198191772,"[0.29642023158060915, 0.2724897525206146, 0.23598015090866098, 0.17954286947699738, 0.1763593601884288]","[0.7968677074341446, 0.7949112583889806, 0.7886447004297323, 0.7828019257554513, 0.7819308717628882]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.025,ok,0.1837261439770982,False,False,0.7875531303369714,0.6038269863598732,"[0.2529358130339794, 0.2281256519923468, 0.18869972512168065, 0.12630855079680203, 0.12256097894068207]","[0.7958012805433312, 0.7938091811572525, 0.7872507502875912, 0.7808742125068582, 0.7800302271898237]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.03,ok,0.14564166650740484,False,False,0.786375538705632,0.6407338721982272,"[0.21709202619987744, 0.19244850025650362, 0.15165187031474436, 0.08557844558824768, 0.08143749017765112]","[0.7947110148597022, 0.7927639227562233, 0.786178472733911, 0.7795040163830548, 0.7787202667952691]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.035,ok,0.11566358902359952,False,False,0.785434175436239,0.6697705864126394,"[0.1872778931030582, 0.1635256045885075, 0.1225585894953678, 0.05466410751244788, 0.050291750418616]","[0.79362483220682, 0.7917748525657723, 0.785349774024475, 0.7785639051977403, 0.777857513186387]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.04,ok,0.09203866700666574,False,False,0.7846789130467628,0.6926402460400971,"[0.16225983541950806, 0.1398750746690739, 0.09964976941315928, 0.031434693574470485, 0.026973961957116543]","[0.7925636460177827, 0.7908421359407349, 0.784705133015884, 0.7779531166883167, 0.7773305335710954]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.045,ok,0.07339559309961641,False,False,0.7840706524742562,0.7106750593746398,"[0.14109057569747563, 0.12036098654199956, 0.08155096353035873, 0.01420255484317956, 0.009772884885069222]","[0.791542653693204, 0.78996610479277, 0.7841993468634924, 0.7775921618793006, 0.7770529951425146]",fixed,,,,
5,ring,"D,H,Q",4.0,3.0,1.5707963267948966,pi/2,0.05,ok,0.0586617435324186,False,False,0.7835788525931371,0.7249171090607185,"[0.12303981361331828, 0.10411234615740061, 0.06719568355063543, 0.0016323318525234276, -0.0026714575117851025]","[0.7905724353733564, 0.7891468841976373, 0.7837982167585555, 0.7774185133656921, 0.7769582132704439]",fixed,,,,
